issues,status,notes,id,category,brand,model,version,powertrain,fuel,year,price_eur,price_source,power_kw,power_cv,consumption_l_100km,consumption_kg_100km,consumption_kwh_100km,battery_kwh,range_wltp_km,emissions_g_km,image_url,source_url,motornet_detail_url
tutto ok,,,motornet_a317fea9f1ad2e,thermal,Alfa Romeo,Stelvio 2.2 Turbo 210cv Sprint Q4 AT8,Alfa Romeo Stelvio 2.2 Turbo 210cv Sprint Q4 AT8,Alfa Romeo Stelvio 2.2 Turbo 210cv Sprint Q4 AT8,diesel,,62850.0,motornet_prezzo_di_listino,154.0,210.0,6.0,,,,,158.0,assets/cars/motornet/motornet_a317fea9f1ad2e.jpg,https://www.motornet.it/auto/scheda-modello/modello/1744/allestimento/ALF7166,https://www.motornet.it/auto/scheda-modello/modello/1744/allestimento/ALF7166
tutto ok,,,motornet_ca50bed8a6e9a8,thermal,Alfa Romeo,Stelvio 2.2 Turbo 160cv Sprint RWD AT8,Alfa Romeo Stelvio 2.2 Turbo 160cv Sprint RWD AT8,Alfa Romeo Stelvio 2.2 Turbo 160cv Sprint RWD AT8,diesel,,57850.0,motornet_prezzo_di_listino,118.0,160.0,5.8,,,,,152.0,assets/cars/motornet/motornet_ca50bed8a6e9a8.jpg,https://www.motornet.it/auto/scheda-modello/modello/1744/allestimento/ALF7161,https://www.motornet.it/auto/scheda-modello/modello/1744/allestimento/ALF7161
tutto ok,,,motornet_8dff016d0a84d3,thermal,Alfa Romeo,Stelvio 2.2 Turbo 210cv Veloce Q4 AT8,Alfa Romeo Stelvio 2.2 Turbo 210cv Veloce Q4 AT8,Alfa Romeo Stelvio 2.2 Turbo 210cv Veloce Q4 AT8,diesel,,68350.0,motornet_prezzo_di_listino,154.0,210.0,6.1,,,,,159.0,assets/cars/motornet/motornet_8dff016d0a84d3.jpg,https://www.motornet.it/auto/scheda-modello/modello/1744/allestimento/ALF7168,https://www.motornet.it/auto/scheda-modello/modello/1744/allestimento/ALF7168
tutto ok,,,motornet_c55017c177f4e9,thermal,Alfa Romeo,Stelvio 2.2 Turbo 160cv Veloce RWD AT8,Alfa Romeo Stelvio 2.2 Turbo 160cv Veloce RWD AT8,Alfa Romeo Stelvio 2.2 Turbo 160cv Veloce RWD AT8,diesel,,63350.0,motornet_prezzo_di_listino,118.0,160.0,5.8,,,,,152.0,assets/cars/motornet/motornet_c55017c177f4e9.jpg,https://www.motornet.it/auto/scheda-modello/modello/1744/allestimento/ALF7163,https://www.motornet.it/auto/scheda-modello/modello/1744/allestimento/ALF7163
tutto ok,,,motornet_66ce2a97defe1b,thermal,Alpine,A110 1.8 Auto,Alpine A110 1.8 Auto,Alpine Alpine A110 1.8 Auto,benzina,,68200.0,motornet_prezzo_di_listino,185.0,252.0,6.7,,,,,152.0,assets/cars/motornet/motornet_66ce2a97defe1b.jpg,https://www.motornet.it/auto/scheda-modello/modello/2206/allestimento/ALN0018,https://www.motornet.it/auto/scheda-modello/modello/2206/allestimento/ALN0018
tutto ok,,,motornet_9f06f866e1da80,thermal,Alpine,A110 1.8 GTS Auto,Alpine A110 1.8 GTS Auto,Alpine Alpine A110 1.8 GTS Auto,benzina,,81400.0,motornet_prezzo_di_listino,221.0,300.0,6.8,,,,,154.0,assets/cars/motornet/motornet_9f06f866e1da80.jpg,https://www.motornet.it/auto/scheda-modello/modello/2206/allestimento/ALN0025,https://www.motornet.it/auto/scheda-modello/modello/2206/allestimento/ALN0025
tutto ok,,,motornet_e428d89ab8781a,thermal,Alpine,A110 1.8 R 70 Auto,Alpine A110 1.8 R 70 Auto,Alpine Alpine A110 1.8 R 70 Auto,benzina,,125200.0,motornet_prezzo_di_listino,221.0,300.0,6.8,,,,,154.0,assets/cars/motornet/motornet_e428d89ab8781a.jpg,https://www.motornet.it/auto/scheda-modello/modello/2206/allestimento/ALN0026,https://www.motornet.it/auto/scheda-modello/modello/2206/allestimento/ALN0026
tutto ok,,,motornet_7235406e263957,thermal,Alpine,A110 1.8 R 70 S.L. Blanc Auto,Alpine A110 1.8 R 70 S.L. Blanc Auto,Alpine Alpine A110 1.8 R 70 S.L. Blanc Auto,benzina,,125200.0,motornet_prezzo_di_listino,221.0,300.0,6.8,,,,,154.0,assets/cars/motornet/motornet_7235406e263957.jpg,https://www.motornet.it/auto/scheda-modello/modello/2206/allestimento/ALN0028,https://www.motornet.it/auto/scheda-modello/modello/2206/allestimento/ALN0028
tutto ok,,,motornet_a39cee042a12a1,thermal,Alpine,A110 1.8 R 70 S.L. Blue Auto,Alpine A110 1.8 R 70 S.L. Blue Auto,Alpine Alpine A110 1.8 R 70 S.L. Blue Auto,benzina,,125200.0,motornet_prezzo_di_listino,221.0,300.0,6.8,,,,,154.0,assets/cars/motornet/motornet_a39cee042a12a1.jpg,https://www.motornet.it/auto/scheda-modello/modello/2206/allestimento/ALN0027,https://www.motornet.it/auto/scheda-modello/modello/2206/allestimento/ALN0027
tutto ok,,,motornet_025590d26cf69c,thermal,Alpine,A110 1.8 R 70 S.L. Rouge Auto,Alpine A110 1.8 R 70 S.L. Rouge Auto,Alpine Alpine A110 1.8 R 70 S.L. Rouge Auto,benzina,,125200.0,motornet_prezzo_di_listino,221.0,300.0,6.8,,,,,154.0,assets/cars/motornet/motornet_025590d26cf69c.jpg,https://www.motornet.it/auto/scheda-modello/modello/2206/allestimento/ALN0029,https://www.motornet.it/auto/scheda-modello/modello/2206/allestimento/ALN0029
tutto ok,,,motornet_72304dfe8055ce,electric,Alpine,A290 GT,Alpine A290 GT,Alpine Alpine A290 GT,elettrica,,39000.0,motornet_prezzo_di_listino,75.0,102.0,,,15.8,59.9,379.0,,assets/cars/motornet/motornet_72304dfe8055ce.jpg,https://www.motornet.it/auto/scheda-modello/modello/2645/allestimento/ALN0020,https://www.motornet.it/auto/scheda-modello/modello/2645/allestimento/ALN0020
tutto ok,,,motornet_5b18b493d5a28b,electric,Alpine,A290 GT Performance,Alpine A290 GT Performance,Alpine Alpine A290 GT Performance,elettrica,,42200.0,motornet_prezzo_di_listino,78.0,106.0,,,16.5,59.7,362.0,,assets/cars/motornet/motornet_5b18b493d5a28b.jpg,https://www.motornet.it/auto/scheda-modello/modello/2645/allestimento/ALN0022,https://www.motornet.it/auto/scheda-modello/modello/2645/allestimento/ALN0022
tutto ok,,,motornet_ade9fa205699e4,electric,Alpine,A290 GT Premium,Alpine A290 GT Premium,Alpine Alpine A290 GT Premium,elettrica,,42200.0,motornet_prezzo_di_listino,75.0,102.0,,,15.8,59.9,379.0,,assets/cars/motornet/motornet_ade9fa205699e4.jpg,https://www.motornet.it/auto/scheda-modello/modello/2645/allestimento/ALN0021,https://www.motornet.it/auto/scheda-modello/modello/2645/allestimento/ALN0021
tutto ok,,,motornet_acaef8d339f244,electric,Alpine,A290 GTS,Alpine A290 GTS,Alpine Alpine A290 GTS,elettrica,,45000.0,motornet_prezzo_di_listino,78.0,106.0,,,16.5,59.7,362.0,,assets/cars/motornet/motornet_acaef8d339f244.jpg,https://www.motornet.it/auto/scheda-modello/modello/2645/allestimento/ALN0023,https://www.motornet.it/auto/scheda-modello/modello/2645/allestimento/ALN0023
tutto ok,,,motornet_524ea96b533b82,electric,Alpine,A390 89kWh GT,Alpine A390 89kWh GT,Alpine Alpine A390 89kWh GT,elettrica,,67500.0,motornet_prezzo_di_listino,183.0,249.0,,,18.7,89.0,557.0,,assets/cars/motornet/motornet_524ea96b533b82.jpg,https://www.motornet.it/auto/scheda-modello/modello/2820/allestimento/ALN0030,https://www.motornet.it/auto/scheda-modello/modello/2820/allestimento/ALN0030
tutto ok,,,motornet_56a3c537a3c67f,electric,Alpine,A390 89kWh GTS,Alpine A390 89kWh GTS,Alpine Alpine A390 89kWh GTS,elettrica,,78000.0,motornet_prezzo_di_listino,345.0,,,,21.1,89.0,491.0,,assets/cars/motornet/motornet_56a3c537a3c67f.jpg,https://www.motornet.it/auto/scheda-modello/modello/2820/allestimento/ALN0031,https://www.motornet.it/auto/scheda-modello/modello/2820/allestimento/ALN0031
tutto ok,,,motornet_c258d6239e47c0,thermal,Aston Martin,Vantage Coupe 4.0 V8 Auto,Aston Martin Vantage Coupe 4.0 V8 Auto,Aston Martin Vantage Coupe 4.0 V8 Auto,benzina,,215942.0,motornet_prezzo_di_listino,489.0,665.0,12.3,,,,,279.0,assets/cars/motornet/motornet_c258d6239e47c0.jpg,https://www.motornet.it/auto/scheda-modello/modello/1874/allestimento/AST0498,https://www.motornet.it/auto/scheda-modello/modello/1874/allestimento/AST0498
tutto ok,,,motornet_3eac4bbc26221f,thermal,Aston Martin,Vantage Coupe 4.0 V8 S Auto,Aston Martin Vantage Coupe 4.0 V8 S Auto,Aston Martin Vantage Coupe 4.0 V8 S Auto,benzina,,221068.0,motornet_prezzo_di_listino,500.0,680.0,12.1,,,,,274.0,assets/cars/motornet/motornet_3eac4bbc26221f.jpg,https://www.motornet.it/auto/scheda-modello/modello/1874/allestimento/AST0506,https://www.motornet.it/auto/scheda-modello/modello/1874/allestimento/AST0506
tutto ok,,,motornet_57893252dee279,thermal,Aston Martin,Vantage Roadster 4.0 V8 Auto,Aston Martin Vantage Roadster 4.0 V8 Auto,Aston Martin Vantage Roadster 4.0 V8 Auto,benzina,,227219.0,motornet_prezzo_di_listino,489.0,665.0,12.3,,,,,279.0,,https://www.motornet.it/auto/scheda-modello/modello/1875/allestimento/AST0503,https://www.motornet.it/auto/scheda-modello/modello/1875/allestimento/AST0503
tutto ok,,,motornet_ac05978e4f4a5b,thermal,Aston Martin,Vantage Roadster 4.0 V8 S Auto,Aston Martin Vantage Roadster 4.0 V8 S Auto,Aston Martin Vantage Roadster 4.0 V8 S Auto,benzina,,232345.0,motornet_prezzo_di_listino,500.0,680.0,12.1,,,,,274.0,,https://www.motornet.it/auto/scheda-modello/modello/1875/allestimento/AST0507,https://www.motornet.it/auto/scheda-modello/modello/1875/allestimento/AST0507
tutto ok,,,motornet_2e0da311a0e5be,thermal,Aston Martin,DB12 Coupe 4.0 V8 Auto,Aston Martin DB12 Coupe 4.0 V8 Auto,Aston Martin DB12 Coupe 4.0 V8 Auto,benzina,,252849.0,motornet_prezzo_di_listino,500.0,680.0,12.2,,,,,278.0,assets/cars/motornet/motornet_2e0da311a0e5be.jpg,https://www.motornet.it/auto/scheda-modello/modello/2503/allestimento/AST0495,https://www.motornet.it/auto/scheda-modello/modello/2503/allestimento/AST0495
tutto ok,,,motornet_5d120058b466b3,thermal,Aston Martin,DB12 Coupe 4.0 V8 S Auto,Aston Martin DB12 Coupe 4.0 V8 S Auto,Aston Martin DB12 Coupe 4.0 V8 S Auto,benzina,,269253.0,motornet_prezzo_di_listino,515.0,700.0,12.2,,,,,278.0,assets/cars/motornet/motornet_5d120058b466b3.jpg,https://www.motornet.it/auto/scheda-modello/modello/2503/allestimento/AST0508,https://www.motornet.it/auto/scheda-modello/modello/2503/allestimento/AST0508
tutto ok,,,motornet_90c4ab7d0aedc9,thermal,Aston Martin,DB12 Volante 4.0 V8 Auto,Aston Martin DB12 Volante 4.0 V8 Auto,Aston Martin DB12 Volante 4.0 V8 Auto,benzina,,269253.0,motornet_prezzo_di_listino,500.0,680.0,12.2,,,,,276.0,assets/cars/motornet/motornet_90c4ab7d0aedc9.jpg,https://www.motornet.it/auto/scheda-modello/modello/2527/allestimento/AST0497,https://www.motornet.it/auto/scheda-modello/modello/2527/allestimento/AST0497
tutto ok,,,motornet_5f6e21b788737f,thermal,Aston Martin,DB12 Volante 4.0 V8 S Auto,Aston Martin DB12 Volante 4.0 V8 S Auto,Aston Martin DB12 Volante 4.0 V8 S Auto,benzina,,285656.0,motornet_prezzo_di_listino,515.0,700.0,12.2,,,,,276.0,assets/cars/motornet/motornet_5f6e21b788737f.jpg,https://www.motornet.it/auto/scheda-modello/modello/2527/allestimento/AST0509,https://www.motornet.it/auto/scheda-modello/modello/2527/allestimento/AST0509
tutto ok,,,motornet_fb06c6b9aff279,thermal,Aston Martin,Vanquish Coupe 5.2 V12 Auto 4p.ti,Aston Martin Vanquish Coupe 5.2 V12 Auto 4p.ti,Aston Martin Vanquish Coupe 5.2 V12 Auto 4p.ti,benzina,,414181.0,motornet_prezzo_di_listino,614.0,835.0,12.2,,,,,312.0,assets/cars/motornet/motornet_fb06c6b9aff279.jpg,https://www.motornet.it/auto/scheda-modello/modello/1872/allestimento/AST0510,https://www.motornet.it/auto/scheda-modello/modello/1872/allestimento/AST0510
tutto ok,,,motornet_d255adcad5a569,thermal,Aston Martin,Vanquish Coupe 5.2 V12 Auto,Aston Martin Vanquish Coupe 5.2 V12 Auto,Aston Martin Vanquish Coupe 5.2 V12 Auto,benzina,,408681.0,motornet_prezzo_di_listino,614.0,835.0,13.7,,,,,312.0,assets/cars/motornet/motornet_d255adcad5a569.jpg,https://www.motornet.it/auto/scheda-modello/modello/1872/allestimento/AST0499,https://www.motornet.it/auto/scheda-modello/modello/1872/allestimento/AST0499
tutto ok,,,motornet_2398e0721cc75a,thermal,Aston Martin,Vanquish Volante 5.2 V12 Auto 4p.ti,Aston Martin Vanquish Volante 5.2 V12 Auto 4p.ti,Aston Martin Vanquish Volante 5.2 V12 Auto 4p.ti,benzina,,445963.0,motornet_prezzo_di_listino,614.0,835.0,13.7,,,,,312.0,,https://www.motornet.it/auto/scheda-modello/modello/1873/allestimento/AST0511,https://www.motornet.it/auto/scheda-modello/modello/1873/allestimento/AST0511
tutto ok,,,motornet_5f445c77954075,thermal,Aston Martin,Vanquish Volante 5.2 V12 Auto,Aston Martin Vanquish Volante 5.2 V12 Auto,Aston Martin Vanquish Volante 5.2 V12 Auto,benzina,,440463.0,motornet_prezzo_di_listino,614.0,835.0,13.7,,,,,312.0,assets/cars/motornet/motornet_5f445c77954075.jpg,https://www.motornet.it/auto/scheda-modello/modello/1873/allestimento/AST0504,https://www.motornet.it/auto/scheda-modello/modello/1873/allestimento/AST0504
too high prezzo: 1.01766e+06 EUR > 1e+06,,,motornet_cdcc3fb93578a3,thermal,Aston Martin,Valhalla V8 Twin Turbo DCT,Aston Martin Valhalla V8 Twin Turbo DCT,Aston Martin Valhalla V8 Twin Turbo DCT,ibrida_benzina,,1017656.0,motornet_prezzo_di_listino,609.0,828.0,17.5,,,,,378.0,assets/cars/motornet/motornet_cdcc3fb93578a3.jpg,https://www.motornet.it/auto/scheda-modello/modello/2704/allestimento/AST0502,https://www.motornet.it/auto/scheda-modello/modello/2704/allestimento/AST0502
tutto ok,,,motornet_81a048629233dd,thermal,Aston Martin,DBX707 4.0 V8 Auto,Aston Martin DBX707 4.0 V8 Auto,Aston Martin DBX707 4.0 V8 Auto,benzina,,277454.0,motornet_prezzo_di_listino,520.0,707.0,14.2,,,,,323.0,assets/cars/motornet/motornet_81a048629233dd.jpg,https://www.motornet.it/auto/scheda-modello/modello/2378/allestimento/AST0493,https://www.motornet.it/auto/scheda-modello/modello/2378/allestimento/AST0493
tutto ok,,,motornet_220d96d6bf8b6a,thermal,Aston Martin,DBX S 4.0 V8 Auto,Aston Martin DBX S 4.0 V8 Auto,Aston Martin DBX S 4.0 V8 Auto,benzina,,277454.0,motornet_prezzo_di_listino,535.0,727.0,7.5,,,,,323.0,,https://www.motornet.it/auto/scheda-modello/modello/2749/allestimento/AST0505,https://www.motornet.it/auto/scheda-modello/modello/2749/allestimento/AST0505
tutto ok,,,motornet_bab4d2609776d0,thermal,Audi,A1 allstreet 30 1.0 TFSI 116cv Business,Audi A1 allstreet 30 1.0 TFSI 116cv Business,Audi A1 allstreet 30 1.0 TFSI 116cv Business,benzina,,29700.0,motornet_prezzo_di_listino,85.0,116.0,5.7,,,,,131.0,assets/cars/motornet/motornet_bab4d2609776d0.jpg,https://www.motornet.it/auto/scheda-modello/modello/2400/allestimento/AUD787E,https://www.motornet.it/auto/scheda-modello/modello/2400/allestimento/AUD787E
tutto ok,,,motornet_996435d64a736e,thermal,Audi,A1 allstreet 30 1.0 TFSI 116cv Business S tronic,Audi A1 allstreet 30 1.0 TFSI 116cv Business S tronic,Audi A1 allstreet 30 1.0 TFSI 116cv Business S tronic,benzina,,31300.0,motornet_prezzo_di_listino,85.0,116.0,6.0,,,,,135.0,assets/cars/motornet/motornet_996435d64a736e.jpg,https://www.motornet.it/auto/scheda-modello/modello/2400/allestimento/AUD788E,https://www.motornet.it/auto/scheda-modello/modello/2400/allestimento/AUD788E
tutto ok,,,motornet_b28306b62bfb31,thermal,Audi,A1 allstreet 30 1.0 TFSI 116cv Identity Contrast,Audi A1 allstreet 30 1.0 TFSI 116cv Identity Contrast,Audi A1 allstreet 30 1.0 TFSI 116cv Identity Contrast,benzina,,31050.0,motornet_prezzo_di_listino,85.0,116.0,5.7,,,,,131.0,assets/cars/motornet/motornet_b28306b62bfb31.jpg,https://www.motornet.it/auto/scheda-modello/modello/2400/allestimento/AUD790E,https://www.motornet.it/auto/scheda-modello/modello/2400/allestimento/AUD790E
tutto ok,,,motornet_7bf056f69f0d8d,thermal,Audi,A1 allstreet 30 1.0 TFSI 116cv Identity Contrast S tronic,Audi A1 allstreet 30 1.0 TFSI 116cv Identity Contrast S tronic,Audi A1 allstreet 30 1.0 TFSI 116cv Identity Contrast S tronic,benzina,,32650.0,motornet_prezzo_di_listino,85.0,116.0,6.0,,,,,135.0,assets/cars/motornet/motornet_7bf056f69f0d8d.jpg,https://www.motornet.it/auto/scheda-modello/modello/2400/allestimento/AUD792E,https://www.motornet.it/auto/scheda-modello/modello/2400/allestimento/AUD792E
tutto ok,,,motornet_fddcc445d9c1a3,thermal,Audi,A1 allstreet 35 1.5 TFSI 150cv Identity Contrast S tronic,Audi A1 allstreet 35 1.5 TFSI 150cv Identity Contrast S tronic,Audi A1 allstreet 35 1.5 TFSI 150cv Identity Contrast S tronic,benzina,,35000.0,motornet_prezzo_di_listino,110.0,150.0,5.9,,,,,134.0,assets/cars/motornet/motornet_fddcc445d9c1a3.jpg,https://www.motornet.it/auto/scheda-modello/modello/2400/allestimento/AUD604E,https://www.motornet.it/auto/scheda-modello/modello/2400/allestimento/AUD604E
tutto ok,,,motornet_d2e3b99df93b23,thermal,Audi,A3 Sedan 1.5 TFSI 116cv,Audi A3 Sedan 1.5 TFSI 116cv,Audi A3 Sedan 1.5 TFSI 116cv,benzina,,32250.0,motornet_prezzo_di_listino,85.0,116.0,5.4,,,,,123.0,assets/cars/motornet/motornet_d2e3b99df93b23.jpg,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD828E,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD828E
tutto ok,,,motornet_c11ffa2b2738ad,thermal,Audi,A3 Sedan 1.5 TFSI 116cv Business,Audi A3 Sedan 1.5 TFSI 116cv Business,Audi A3 Sedan 1.5 TFSI 116cv Business,benzina,,34750.0,motornet_prezzo_di_listino,85.0,116.0,5.4,,,,,123.0,assets/cars/motornet/motornet_c11ffa2b2738ad.jpg,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD827E,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD827E
tutto ok,,,motornet_cc69aa30339c37,thermal,Audi,A3 Sedan 1.5 TFSI 116cv Business Advanced,Audi A3 Sedan 1.5 TFSI 116cv Business Advanced,Audi A3 Sedan 1.5 TFSI 116cv Business Advanced,benzina,,37250.0,motornet_prezzo_di_listino,85.0,116.0,5.4,,,,,123.0,assets/cars/motornet/motornet_cc69aa30339c37.jpg,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD829E,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD829E
tutto ok,,,motornet_de48235a56ebc7,thermal,Audi,A3 Sedan 1.5 TFSI 116cv S line edition,Audi A3 Sedan 1.5 TFSI 116cv S line edition,Audi A3 Sedan 1.5 TFSI 116cv S line edition,benzina,,39750.0,motornet_prezzo_di_listino,85.0,116.0,5.4,,,,,123.0,assets/cars/motornet/motornet_de48235a56ebc7.jpg,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD830E,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD830E
tutto ok,,,motornet_9c0e050b5467c4,thermal,Audi,A3 Sedan 2.0 TFSI 204cv Business Advanced quattro,Audi A3 Sedan 2.0 TFSI 204cv Business Advanced quattro,Audi A3 Sedan 2.0 TFSI 204cv Business Advanced quattro,benzina,,49100.0,motornet_prezzo_di_listino,150.0,204.0,6.7,,,,,151.0,assets/cars/motornet/motornet_9c0e050b5467c4.jpg,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD041F,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD041F
tutto ok,,,motornet_8fe1b656f4fc37,thermal,Audi,A3 Sedan 2.0 TFSI 204cv S line edition quattro,Audi A3 Sedan 2.0 TFSI 204cv S line edition quattro,Audi A3 Sedan 2.0 TFSI 204cv S line edition quattro,benzina,,51600.0,motornet_prezzo_di_listino,150.0,204.0,6.7,,,,,151.0,assets/cars/motornet/motornet_8fe1b656f4fc37.jpg,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD042F,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD042F
tutto ok,,,motornet_be02f2155359a2,thermal,Audi,A3 Sedan 2.0 TDI 116cv,Audi A3 Sedan 2.0 TDI 116cv,Audi A3 Sedan 2.0 TDI 116cv,diesel,,33400.0,motornet_prezzo_di_listino,85.0,116.0,4.4,,,,,114.0,assets/cars/motornet/motornet_be02f2155359a2.jpg,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD836E,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD836E
tutto ok,,,motornet_1033a2c70bf95b,thermal,Audi,A3 Sedan 30 2.0 TDI 116cv Business,Audi A3 Sedan 30 2.0 TDI 116cv Business,Audi A3 Sedan 30 2.0 TDI 116cv Business,diesel,,35900.0,motornet_prezzo_di_listino,85.0,116.0,4.4,,,,,114.0,assets/cars/motornet/motornet_1033a2c70bf95b.jpg,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD835E,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD835E
tutto ok,,,motornet_9c68d583d687a6,thermal,Audi,A3 Sedan 2.0 TDI 150cv Business S tronic,Audi A3 Sedan 2.0 TDI 150cv Business S tronic,Audi A3 Sedan 2.0 TDI 150cv Business S tronic,diesel,,39900.0,motornet_prezzo_di_listino,110.0,150.0,4.7,,,,,125.0,assets/cars/motornet/motornet_9c68d583d687a6.jpg,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD803E,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD803E
tutto ok,,,motornet_000422c841b755,thermal,Audi,A3 Sedan 2.0 TDI 116cv Business Advanced,Audi A3 Sedan 2.0 TDI 116cv Business Advanced,Audi A3 Sedan 2.0 TDI 116cv Business Advanced,diesel,,38400.0,motornet_prezzo_di_listino,85.0,116.0,4.4,,,,,114.0,assets/cars/motornet/motornet_000422c841b755.jpg,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD837E,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD837E
tutto ok,,,motornet_849e02f01daaa7,thermal,Audi,A3 Sedan 2.0 TDI 150cv Business Advanced S tronic,Audi A3 Sedan 2.0 TDI 150cv Business Advanced S tronic,Audi A3 Sedan 2.0 TDI 150cv Business Advanced S tronic,diesel,,42400.0,motornet_prezzo_di_listino,110.0,150.0,4.7,,,,,125.0,assets/cars/motornet/motornet_849e02f01daaa7.jpg,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD804E,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD804E
tutto ok,,,motornet_fb6c52b0c6b5a2,thermal,Audi,A3 Sedan 2.0 TDI 116cv S line edition,Audi A3 Sedan 2.0 TDI 116cv S line edition,Audi A3 Sedan 2.0 TDI 116cv S line edition,diesel,,40900.0,motornet_prezzo_di_listino,85.0,116.0,4.4,,,,,114.0,assets/cars/motornet/motornet_fb6c52b0c6b5a2.jpg,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD838E,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD838E
tutto ok,,,motornet_64aa21c756ec04,thermal,Audi,A3 Sedan 2.0 TDI 150cv S line edition S tronic,Audi A3 Sedan 2.0 TDI 150cv S line edition S tronic,Audi A3 Sedan 2.0 TDI 150cv S line edition S tronic,diesel,,44900.0,motornet_prezzo_di_listino,110.0,150.0,4.7,,,,,125.0,assets/cars/motornet/motornet_64aa21c756ec04.jpg,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD805E,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD805E
tutto ok,,,motornet_097a67ecea9e7a,thermal,Audi,A3 Sedan 1.5 TFSI mHEV 116cv,Audi A3 Sedan 1.5 TFSI mHEV 116cv,Audi A3 Sedan 1.5 TFSI mHEV 116cv,ibrida_benzina,,34450.0,motornet_prezzo_di_listino,85.0,116.0,5.2,,,,,118.0,assets/cars/motornet/motornet_097a67ecea9e7a.jpg,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD832E,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD832E
tutto ok,,,motornet_80e983da05ceb3,thermal,Audi,A3 Sedan 1.5 TFSI mHEV 116cv Business,Audi A3 Sedan 1.5 TFSI mHEV 116cv Business,Audi A3 Sedan 1.5 TFSI mHEV 116cv Business,ibrida_benzina,,36950.0,motornet_prezzo_di_listino,85.0,116.0,5.2,,,,,118.0,assets/cars/motornet/motornet_80e983da05ceb3.jpg,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD831E,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD831E
tutto ok,,,motornet_94268c9d5e6a66,thermal,Audi,A3 Sedan 1.5 TFSI mHEV 48V 150cv Business,Audi A3 Sedan 1.5 TFSI mHEV 48V 150cv Business,Audi A3 Sedan 1.5 TFSI mHEV 48V 150cv Business,ibrida_benzina,,38850.0,motornet_prezzo_di_listino,110.0,150.0,5.2,,,,,118.0,assets/cars/motornet/motornet_94268c9d5e6a66.jpg,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD800E,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD800E
tutto ok,,,motornet_520766519f2269,thermal,Audi,A3 Sedan 1.5 TFSI mHEV 116cv Business Advanced,Audi A3 Sedan 1.5 TFSI mHEV 116cv Business Advanced,Audi A3 Sedan 1.5 TFSI mHEV 116cv Business Advanced,ibrida_benzina,,39450.0,motornet_prezzo_di_listino,85.0,116.0,5.2,,,,,118.0,assets/cars/motornet/motornet_520766519f2269.jpg,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD833E,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD833E
tutto ok,,,motornet_7a2e44c5ffb05b,thermal,Audi,A3 Sedan 1.5 TFSI mHEV 48V 150cv Business Advanced,Audi A3 Sedan 1.5 TFSI mHEV 48V 150cv Business Advanced,Audi A3 Sedan 1.5 TFSI mHEV 48V 150cv Business Advanced,ibrida_benzina,,41350.0,motornet_prezzo_di_listino,110.0,150.0,5.2,,,,,118.0,assets/cars/motornet/motornet_7a2e44c5ffb05b.jpg,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD801E,https://www.motornet.it/auto/scheda-modello/modello/312/allestimento/AUD801E
